GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Entando Component Manager,org.entando.kubernetes.model.bundle.installable,Installable,36,0,0,0,12,0,5,0,5,0
Entando Component Manager,org.entando.kubernetes.model.web,ResilientListWrapper,52,0,4,0,13,0,7,0,5,0
Entando Component Manager,org.entando.kubernetes.model.web,ResilientPagedMetadata,41,0,2,0,10,0,6,0,5,0
Entando Component Manager,org.entando.kubernetes.client.k8ssvc,DefaultK8SServiceClient.new ParameterizedTypeReference() {...},6,0,0,0,1,0,1,0,1,0
Entando Component Manager,org.entando.kubernetes.client.k8ssvc,DefaultK8SServiceClient.new ParameterizedTypeReference() {...},6,0,0,0,1,0,1,0,1,0
Entando Component Manager,org.entando.kubernetes.client.k8ssvc,DefaultK8SServiceClient.new ParameterizedTypeReference() {...},6,0,0,0,1,0,1,0,1,0
Entando Component Manager,org.entando.kubernetes.client.k8ssvc,DefaultK8SServiceClient.new ParameterizedTypeReference() {...},6,0,0,0,1,0,1,0,1,0
Entando Component Manager,org.entando.kubernetes.client.k8ssvc,DefaultK8SServiceClient.new ParameterizedTypeReference() {...},6,0,0,0,1,0,1,0,1,0
Entando Component Manager,org.entando.kubernetes.client.k8ssvc,DefaultK8SServiceClient,726,0,20,0,132,0,34,0,24,0
Entando Component Manager,org.entando.kubernetes.controller.plugin,PluginController,83,0,0,0,22,0,6,0,6,0
Entando Component Manager,org.entando.kubernetes.exception.k8ssvc,DeploymentNotFoundException,5,0,0,0,2,0,2,0,2,0
Entando Component Manager,org.entando.kubernetes.exception.k8ssvc,BundleNotFoundException,16,0,0,0,5,0,3,0,3,0
Entando Component Manager,org.entando.kubernetes.exception.k8ssvc,K8SServiceClientException,23,0,0,0,10,0,5,0,5,0
Entando Component Manager,org.entando.kubernetes.exception.k8ssvc,PluginNotFoundException,5,0,0,0,2,0,2,0,2,0
Entando Component Manager,org.entando.kubernetes.exception.k8ssvc,PluginAlreadyDeployedException,5,0,0,0,2,0,2,0,2,0
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,WidgetDescriptor,38,0,0,0,7,0,11,0,11,0
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,ComponentSpecDescriptor,341,0,62,0,8,0,50,0,19,0
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,FragmentDescriptor,24,0,0,0,5,0,7,0,7,0
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,OgnlValidation,45,0,0,0,8,0,13,0,13,0
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,LabelDescriptor,26,0,0,0,5,0,6,0,6,0
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,FileDescriptor,178,0,30,0,5,0,26,0,11,0
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,ComponentDescriptor,36,0,0,0,6,0,8,0,8,0
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,ContentTypeValidationRule,157,0,0,0,24,0,45,0,45,0
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,ContentTypeAttribute,87,0,0,0,14,0,25,0,25,0
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,ContentModelDescriptor,38,0,0,0,7,0,11,0,11,0
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,SketchDescriptor,212,0,38,0,5,0,32,0,13,0
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,ContentTypeDescriptor,31,0,0,0,6,0,9,0,9,0
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,FrameDescriptor,199,0,34,0,5,0,30,0,13,0
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,Role,17,0,0,0,4,0,5,0,5,0
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,PageModelConfiguration,83,0,14,0,2,0,14,0,7,0
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,ServiceDescriptor,298,0,54,0,7,0,44,0,17,0
Entando Component Manager,org.entando.kubernetes.model.bundle.descriptor,PageModelDescriptor,52,0,0,0,9,0,15,0,15,0
Entando Component Manager,org.entando.kubernetes.controller.digitalexchange.job,DigitalExchangeInstallResourceController,113,0,4,0,23,0,10,0,8,0
Entando Component Manager,org.entando.kubernetes.controller,ExceptionController,64,0,6,0,18,0,6,0,3,0
Entando Component Manager,org.entando.kubernetes.service.digitalexchange.component,DigitalExchangeComponentsServiceImpl,134,0,2,0,30,0,6,0,5,0
Entando Component Manager,org.entando.kubernetes.service.digitalexchange.component,DigitalExchangeComponentListProcessor,180,0,20,0,28,0,42,0,24,0
Entando Component Manager,org.entando.kubernetes.config,KubernetesConfig,25,0,0,0,4,0,3,0,3,0
Entando Component Manager,org.entando.kubernetes.config,JwtDecoderConfig,35,0,0,0,8,0,2,0,2,0
Entando Component Manager,org.entando.kubernetes.config,SecurityConfiguration,98,0,0,0,37,0,2,0,2,0
Entando Component Manager,org.entando.kubernetes,EntandoKubernetesJavaApplication,8,0,0,0,3,0,2,0,2,0
Entando Component Manager,org.entando.kubernetes.model.web.response,SimpleRestResponse,28,0,0,0,9,0,4,0,4,0
Entando Component Manager,org.entando.kubernetes.model.web.response,BaseMapModel,36,0,2,0,8,0,5,0,4,0
Entando Component Manager,org.entando.kubernetes.model.web.response,RestResponse,68,0,0,0,19,0,11,0,11,0
Entando Component Manager,org.entando.kubernetes.model.web.response,PagedRestResponse,16,0,0,0,6,0,3,0,3,0
Entando Component Manager,org.entando.kubernetes.model.web.response,EntandoEntity,7,0,0,0,4,0,2,0,2,0
Entando Component Manager,org.entando.kubernetes.model.web.response,PagedMetadata,579,0,54,0,56,0,59,0,32,0
Entando Component Manager,org.entando.kubernetes.model.web.response,RestError,135,0,22,0,5,0,21,0,10,0
Entando Component Manager,org.entando.kubernetes.service.digitalexchange.job,DigitalExchangeInstallService,680,0,28,0,138,0,46,0,32,0
Entando Component Manager,org.entando.kubernetes.service.digitalexchange.job,DigitalExchangeUninstallService,470,0,26,0,82,0,40,0,27,0
Entando Component Manager,org.entando.kubernetes.model.digitalexchange,DigitalExchangeJobComponent,345,0,62,0,11,0,51,0,20,0
Entando Component Manager,org.entando.kubernetes.model.digitalexchange,DigitalExchangeJob,466,0,80,0,14,0,66,0,26,0
Entando Component Manager,org.entando.kubernetes.model.digitalexchange,JobStatus,84,0,0,0,9,0,1,0,1,0
Entando Component Manager,org.entando.kubernetes.model.digitalexchange,JobType,170,0,0,0,12,0,4,0,4,0
Entando Component Manager,org.entando.kubernetes.model.digitalexchange,DigitalExchange.DigitalExchangeBuilder,110,0,0,0,1,0,11,0,11,0
Entando Component Manager,org.entando.kubernetes.model.digitalexchange,DigitalExchange,385,0,60,0,12,0,53,0,23,0
Entando Component Manager,org.entando.kubernetes.model.digitalexchange,DigitalExchangeComponent,578,0,100,0,14,0,81,0,31,0
Entando Component Manager,org.entando.kubernetes.model.digitalexchange,ComponentType,84,0,0,0,9,0,1,0,1,0
Entando Component Manager,org.entando.kubernetes.client.digitalexchange,DigitalExchangeCall,17,0,2,0,5,0,4,0,3,0
Entando Component Manager,org.entando.kubernetes.client.digitalexchange,PagedListRequestUriBuilder,167,0,4,0,20,0,6,0,4,0
Entando Component Manager,org.entando.kubernetes.client.digitalexchange,DigitalExchangesClientImpl,102,0,0,0,18,0,10,0,10,0
Entando Component Manager,org.entando.kubernetes.client.digitalexchange,PagedDigitalExchangeCall,173,0,10,0,36,0,13,0,8,0
Entando Component Manager,org.entando.kubernetes.client.digitalexchange,DigitalExchangeBaseCall,61,0,2,0,20,0,8,0,7,0
Entando Component Manager,org.entando.kubernetes.client.digitalexchange,DigitalExchangeRestTemplateFactoryImpl,130,0,8,0,37,0,13,0,9,0
Entando Component Manager,org.entando.kubernetes.client.digitalexchange,DigitalExchangeCallExecutor,65,0,2,0,13,0,5,0,4,0
Entando Component Manager,org.entando.kubernetes.client.digitalexchange,DigitalExchangeBaseCallExecutor,210,0,4,0,38,0,10,0,8,0
Entando Component Manager,org.entando.kubernetes.client.digitalexchange,SimpleDigitalExchangeCall,36,0,4,0,7,0,6,0,4,0
Entando Component Manager,org.entando.kubernetes.client.digitalexchange,DigitalExchangeStreamCallExecutor,45,0,2,0,10,0,4,0,3,0
Entando Component Manager,org.entando.kubernetes.service.digitalexchange.signature,SignatureMatchingException,4,0,0,0,2,0,1,0,1,0
Entando Component Manager,org.entando.kubernetes.service.digitalexchange.signature,SignatureUtil,229,0,4,0,63,0,12,0,10,0
Entando Component Manager,org.entando.kubernetes.exception.job,JobConflictException,25,0,0,0,11,0,6,0,6,0
Entando Component Manager,org.entando.kubernetes.exception.job,JobExecutionException,9,0,0,0,4,0,2,0,2,0
Entando Component Manager,org.entando.kubernetes.exception.job,JobCorruptedException,25,0,0,0,11,0,6,0,6,0
Entando Component Manager,org.entando.kubernetes.exception.job,JobNotFoundException,5,0,0,0,2,0,2,0,2,0
Entando Component Manager,org.entando.kubernetes.exception.job,JobPackageException,57,0,0,0,14,0,5,0,5,0
Entando Component Manager,org.entando.kubernetes.model.entandocore,EntandoCoreFile,211,0,34,0,6,0,30,0,13,0
Entando Component Manager,org.entando.kubernetes.model.entandocore,EntandoCoreSketchDescriptor,164,0,14,0,11,0,20,0,13,0
Entando Component Manager,org.entando.kubernetes.model.entandocore,EntandoCoreFolder,122,0,18,0,8,0,19,0,10,0
Entando Component Manager,org.entando.kubernetes.model.entandocore,EntandoCoreContentModel,231,0,38,0,12,0,33,0,14,0
Entando Component Manager,org.entando.kubernetes.model.entandocore,EntandoCoreFrameDescriptor,221,0,34,0,12,0,30,0,13,0
Entando Component Manager,org.entando.kubernetes.model.entandocore,EntandoCoreFragment,134,0,22,0,7,0,20,0,9,0
Entando Component Manager,org.entando.kubernetes.model.entandocore,EntandoCorePageModelConfiguration,93,0,14,0,7,0,14,0,7,0
Entando Component Manager,org.entando.kubernetes.model.entandocore,EntandoCorePageModel,325,0,54,0,15,0,44,0,17,0
Entando Component Manager,org.entando.kubernetes.model.entandocore,EntandoCoreWidget,228,0,38,0,11,0,32,0,13,0
Entando Component Manager,org.entando.kubernetes.controller.digitalexchange.component,DigitalExchangeComponentsController,30,0,0,0,7,0,2,0,2,0
Entando Component Manager,org.entando.kubernetes.exception,UnsetEnvVarsException,11,0,0,0,5,0,3,0,3,0
Entando Component Manager,org.entando.kubernetes.exception,EntandoGeneralSignatureException,23,0,0,0,10,0,5,0,5,0
Entando Component Manager,org.entando.kubernetes.exception,EntandoComponentManagerException,23,0,0,0,10,0,5,0,5,0
Entando Component Manager,org.entando.kubernetes.exception,EntandoGeneralException,23,0,0,0,10,0,5,0,5,0
